Institucion,Titulo,Url,Informacion
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P156880-EnhancingWaterwayConnectivityandWaterServiceProvisioninColombia?sPlanPazcifico-ProcurementPlan,http://documents.worldbank.org/curated/en/099020626113519034,"Colombia - LATIN AMERICA AND CARIBBEAN- P156880- Enhancing Waterway Connectivity and Water Service Provision in Colombia?s Plan Pazcifico - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P180361-EcuadorInclusiveandResilientHousingandUrbanDevelopmentProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020626102022987,"Ecuador - LATIN AMERICA AND CARIBBEAN- P180361- Ecuador Inclusive and Resilient Housing and Urban Development Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,OECSCountries-LATINAMERICAANDCARIBBEAN-P168539-OECSRegionalHealthProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526073540985,"OECS Countries - LATIN AMERICA AND CARIBBEAN- P168539- OECS Regional Health Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P181963-ProjectPreparationinrelationtotheMPA-TRANSFORMINGBRAZIL?SAGRIFOODSYSTEM-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526142599081,"Brazil - LATIN AMERICA AND CARIBBEAN- P181963- Project Preparation in relation to the MPA -TRANSFORMING BRAZIL?S AGRIFOOD SYSTEM - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P178663-Progest?oPiau?:PublicSectorManagementEfficiency-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526091028488,"Brazil - LATIN AMERICA AND CARIBBEAN- P178663- Progest?o Piau?: Public Sector Management Efficiency - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P180027-BoliviaImprovingSustainableAccesstoElectricityProject(IDTRIII)-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526054021851,"Bolivia - LATIN AMERICA AND CARIBBEAN- P180027- Bolivia Improving Sustainable Access to Electricity Project (IDTR III) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Dominica-LATINAMERICAANDCARIBBEAN-P170846-LeveragingEco-TourismforBiodiversityProtectioninDominica-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526115026473,"Dominica - LATIN AMERICA AND CARIBBEAN- P170846- Leveraging Eco-Tourism for Biodiversity Protection in Dominica - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P167455-CearaRuralSustainableDevelopmentandCompetitivenessPhaseII-ProcurementPlan,http://documents.worldbank.org/curated/en/099020526144011948,"Brazil - LATIN AMERICA AND CARIBBEAN- P167455- Ceara Rural Sustainable Development and Competitiveness Phase II - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P181941-GFPP-AcceleratingEnergyTransitionintheAmazon-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326190519192,"Brazil - LATIN AMERICA AND CARIBBEAN- P181941- GFPP - Accelerating Energy Transition in the Amazon - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Haiti-LATINAMERICAANDCARIBBEAN-P167512-StrengtheningPrimaryHealthCareandSurveillanceinHaiti-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426170036290,"Haiti - LATIN AMERICA AND CARIBBEAN- P167512- Strengthening Primary Health Care and Surveillance in Haiti - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Ecuador-LATINAMERICAANDCARIBBEAN-P173283-TerritorialEconomicEmpowermentfortheIndigenous,Afro-EcuadoriansandMontubianPeoplesandNationalities(TEEIPAM)-ProcurementPlan",http://documents.worldbank.org/curated/en/099020426120023586,"Ecuador - LATIN AMERICA AND CARIBBEAN- P173283- Territorial Economic Empowerment for the Indigenous, Afro-Ecuadorians and Montubian Peoples and Nationalities (TEEIPAM) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Uruguay-LATINAMERICAANDCARIBBEAN-P176105-StrengtheningPedagogyandGovernanceinUruguayanPublicSchoolsProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426125542433,"Uruguay - LATIN AMERICA AND CARIBBEAN- P176105- Strengthening Pedagogy and Governance in Uruguayan Public Schools Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P504543-BrazilElectromobilityMultiphaseProgrammaticApproach?MPAPhase1CEF-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426125529053,"Brazil - LATIN AMERICA AND CARIBBEAN- P504543- Brazil Electromobility Multiphase Programmatic Approach ? MPA Phase 1 CEF - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Belize-LATINAMERICAANDCARIBBEAN-P181064-BelizeBlueCitiesandBeyondProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426164514917,"Belize - LATIN AMERICA AND CARIBBEAN- P181064- Belize Blue Cities and Beyond Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Panama-LATINAMERICAANDCARIBBEAN-P179771-PanamaPartnershipforMarketImplementation-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426133542856,| 500: Internal server error You Browser Working Bogotá Cloudflare Error documents.worldbank.org Host Working What happened? There is an internal server error on Cloudflare's network. What can I do? Please try again in a few minutes. Cloudflare Ray ID: 9cf8bc016ec016ac • Your IP: Click to reveal 186.155.126.195 • Performance & security by Cloudflare
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P167416-SocialSafetyNetProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426170535903,"Ecuador - LATIN AMERICA AND CARIBBEAN- P167416- Social Safety Net Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Guatemala-LATINAMERICAANDCARIBBEAN-P181930-SupportthepreparationoftheGuatemalaEnergyTransitionSupportProjectimplementedbyINDE-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426111012058,"Guatemala - LATIN AMERICA AND CARIBBEAN- P181930- Support the preparation of the Guatemala Energy Transition Support Project implemented by INDE - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P175672-InnovationforResilientFoodSystems(AlianzasRurales-PARIII)Project-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426172035765,"Bolivia - LATIN AMERICA AND CARIBBEAN- P175672- Innovation for Resilient Food Systems (Alianzas Rurales - PAR III) Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Mexico-LATINAMERICAANDCARIBBEAN-P181935-DecarbonizingvaluechainswithInvestmentsinSustainableandEfficientSMEsPreparationGrant-ProcurementPlan,http://documents.worldbank.org/curated/en/099020426101536761,"Mexico - LATIN AMERICA AND CARIBBEAN- P181935- Decarbonizing value chains with Investments in Sustainable and Efficient SMEs Preparation Grant - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P178720-ElSalvadorTransportandResilientInfrastructureProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326091549593,"El Salvador - LATIN AMERICA AND CARIBBEAN- P178720- El Salvador Transport and Resilient Infrastructure Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P179067-SINTMAARTEN:WASTEWATERMANAGEMENTPROJECT-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326130025095,"St Maarten - LATIN AMERICA AND CARIBBEAN- P179067- SINT MAARTEN: WASTEWATER MANAGEMENT PROJECT - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P169134-ImprovingMobilityandUrbanInclusionintheAmazonasCorridorinBeloHorizonte-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326172546299,"Brazil - LATIN AMERICA AND CARIBBEAN- P169134- Improving Mobility and Urban Inclusion in the Amazonas Corridor in Belo Horizonte - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P181079-Ecuador:EmergencyResilientReconstructionProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326125532227,"Ecuador - LATIN AMERICA AND CARIBBEAN- P181079- Ecuador: Emergency Resilient Reconstruction Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,St.KittsandNevis-LATINAMERICAANDCARIBBEAN-P181991-GFPPSKNCaribbeanResilientRenewableEnergyInfrastructureInvestmentFacility-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326183513047,"St. Kitts and Nevis - LATIN AMERICA AND CARIBBEAN- P181991- GFPP SKN Caribbean Resilient Renewable Energy Infrastructure Investment Facility - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P179037-IrrigationforClimateResilientAgriculture-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226224027024,"Peru - LATIN AMERICA AND CARIBBEAN- P179037- Irrigation for Climate Resilient Agriculture - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P181966-PreparationandReadinessSupportfortheimplementationoftheProgest?oProjectsinselectedstates-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326093539272,"Brazil - LATIN AMERICA AND CARIBBEAN- P181966- Preparation and Readiness Support for the implementation of the Progest?o Projects in selected states - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Brazil-LATINAMERICAANDCARIBBEAN-P181962-AcceleratingProjectpreparationwithCAIXAforelectromobility,digital,andsustainablehousingdevelopment.-ProcurementPlan",http://documents.worldbank.org/curated/en/099020326151027153,"Brazil - LATIN AMERICA AND CARIBBEAN- P181962- Accelerating Project preparation with CAIXA for electromobility, digital, and sustainable housing development. - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P180512-DistributionEfficiencyImprovementandUtilityStrengtheningProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020326104014941,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P180512- Distribution Efficiency Improvement and Utility Strengthening Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Brazil-LATINAMERICAANDCARIBBEAN-P158000-AmazonSustainableLandscapesProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226090551865,"Brazil - LATIN AMERICA AND CARIBBEAN- P158000- Amazon Sustainable Landscapes Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Belize-LATINAMERICAANDCARIBBEAN-P172592-ClimateResilientandSustainableAgricultureProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226120059999,"Belize - LATIN AMERICA AND CARIBBEAN- P172592- Climate Resilient and Sustainable Agriculture Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P165861-BoliviaUrbanResilience-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226145514900,"Bolivia - LATIN AMERICA AND CARIBBEAN- P165861- Bolivia Urban Resilience - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,StMaarten-LATINAMERICAANDCARIBBEAN-P179067-SINTMAARTEN:WASTEWATERMANAGEMENTPROJECT-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226132517875,"St Maarten - LATIN AMERICA AND CARIBBEAN- P179067- SINT MAARTEN: WASTEWATER MANAGEMENT PROJECT - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P144271-ForestConservationandSustainabilityintheHeartoftheColombianAmazon-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226104052776,"Colombia - LATIN AMERICA AND CARIBBEAN- P144271- Forest Conservation and Sustainability in the Heart of the Colombian Amazon - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P165861-BoliviaUrbanResilience-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226144012767,"Bolivia - LATIN AMERICA AND CARIBBEAN- P165861- Bolivia Urban Resilience - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,St.Lucia-LATINAMERICAANDCARIBBEAN-P161316-RenewableEnergySectorDevelopmentProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226151030355,"St. Lucia - LATIN AMERICA AND CARIBBEAN- P161316- Renewable Energy Sector Development Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P162278-NationalUrbanCadasterandMunicipalSupportProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226112033570,"Peru - LATIN AMERICA AND CARIBBEAN- P162278- National Urban Cadaster and Municipal Support Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Ecuador-LATINAMERICAANDCARIBBEAN-P181976-EcuadorGreenandResilientInfrastructureProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226104523833,"Ecuador - LATIN AMERICA AND CARIBBEAN- P181976- Ecuador Green and Resilient Infrastructure Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P178734-ElSalvadorWaterSectorResilienceProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226134025777,"El Salvador - LATIN AMERICA AND CARIBBEAN- P178734- El Salvador Water Sector Resilience Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Colombia-LATINAMERICAANDCARIBBEAN-P144271-ForestConservationandSustainabilityintheHeartoftheColombianAmazon-ProcurementPlan,http://documents.worldbank.org/curated/en/099020226100035682,"Colombia - LATIN AMERICA AND CARIBBEAN- P144271- Forest Conservation and Sustainability in the Heart of the Colombian Amazon - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Caribbean-LATINAMERICAANDCARIBBEAN-P179519-CaribbeanEfficientandGreen-EnergyBuildingsProject(CEGEB)-ProcurementPlan,http://documents.worldbank.org/curated/en/099013126123526796,"Caribbean - LATIN AMERICA AND CARIBBEAN- P179519- Caribbean Efficient and Green-Energy Buildings Project (CEGEB) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Belize-LATINAMERICAANDCARIBBEAN-P181064-BelizeBlueCitiesandBeyondProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099013026093512696,"Belize - LATIN AMERICA AND CARIBBEAN- P181064- Belize Blue Cities and Beyond Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,ElSalvador-LATINAMERICAANDCARIBBEAN-P179829-PromotingJobOpportunitiesandSkillsDevelopmentinElSalvador-ProcurementPlan,http://documents.worldbank.org/curated/en/099013026114573332,"El Salvador - LATIN AMERICA AND CARIBBEAN- P179829- Promoting Job Opportunities and Skills Development in El Salvador - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P165861-BoliviaUrbanResilience-ProcurementPlan,http://documents.worldbank.org/curated/en/099013026104095579,"Bolivia - LATIN AMERICA AND CARIBBEAN- P165861- Bolivia Urban Resilience - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P181948-GFPPforLimaMetropolitanoBRTModernizationProgram-ProcurementPlan,http://documents.worldbank.org/curated/en/099013026121014360,"Peru - LATIN AMERICA AND CARIBBEAN- P181948- GFPP for Lima Metropolitano BRT Modernization Program - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Bolivia-LATINAMERICAANDCARIBBEAN-P180027-BoliviaImprovingSustainableAccesstoElectricityProject(IDTRIII)-ProcurementPlan,http://documents.worldbank.org/curated/en/099012926102513796,"Bolivia - LATIN AMERICA AND CARIBBEAN- P180027- Bolivia Improving Sustainable Access to Electricity Project (IDTR III) - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P177823-DominicanRepublicWaterSectorModernizationProgram-ProcurementPlan,http://documents.worldbank.org/curated/en/099012926152550358,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P177823- Dominican Republic Water Sector Modernization Program - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,"Brazil-LATINAMERICAANDCARIBBEAN-P181965-GFPPforAmazonandCerradoBioeconomy,ForestRestoration,andClimate-SmartAgricultureProject-ProcurementPlan",http://documents.worldbank.org/curated/en/099012926145513892,"Brazil - LATIN AMERICA AND CARIBBEAN- P181965- GFPP for Amazon and Cerrado Bioeconomy, Forest Restoration, and Climate-Smart Agriculture Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Peru-LATINAMERICAANDCARIBBEAN-P179037-IrrigationforClimateResilientAgriculture-ProcurementPlan,http://documents.worldbank.org/curated/en/099012926155028769,"Peru - LATIN AMERICA AND CARIBBEAN- P179037- Irrigation for Climate Resilient Agriculture - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,Argentina-LATINAMERICAANDCARIBBEAN-P175669-SustainableRecoveryofLandscapesandLivelihoodsinArgentinaProject-ProcurementPlan,http://documents.worldbank.org/curated/en/099012926084041326,"Argentina - LATIN AMERICA AND CARIBBEAN- P175669- Sustainable Recovery of Landscapes and Livelihoods in Argentina Project - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
Banco Mundial,DominicanRepublic-LATINAMERICAANDCARIBBEAN-P177823-DominicanRepublicWaterSectorModernizationProgram-ProcurementPlan,http://documents.worldbank.org/curated/en/099012926152530498,"Dominican Republic - LATIN AMERICA AND CARIBBEAN- P177823- Dominican Republic Water Sector Modernization Program - Procurement Plan This page in: English Español Français Português Русский العربية 中文 This page in: English Español Français Português Русский العربية 中文 Loading... This site uses cookies to optimize functionality and give you the best possible experience. If you continue to navigate this website beyond this page, cookies will be placed on your browser. To learn more about cookies, click here . ×"
